Obj_mks1,Obj_mks1,Obj_mks1,Obj_mks2,Obj_mks2,Obj_mks2,Obj_mks3,Obj_mks3,Obj_mks3,Obj_mks4,Obj_mks4,Obj_mks4,Obj_mks5,Obj_mks5,Obj_mks5
208.598,725.508,23.7864,408.933,725.719,22.7777,407.576,842.019,24.094,410.78,726.729,-4.6872,407.249,845.796,-4.8858
208.608,725.524,23.7877,408.933,725.715,22.7754,407.565,842.034,24.0979,410.781,726.723,-4.6841,407.168,845.522,-5.0557
208.624,725.53,23.7929,408.922,725.687,22.772,407.562,842.014,24.0952,410.775,726.719,-4.6922,407.244,845.79,-4.8888
208.615,725.521,23.7884,408.941,725.693,22.7718,407.568,842.033,24.0973,410.777,726.712,-4.6953,407.242,845.782,-4.8884
208.619,725.528,23.7765,408.923,725.678,22.759,407.556,842.037,24.087,410.782,726.714,-4.7138,407.18,845.524,-5.0438
208.606,725.498,23.7635,408.917,725.674,22.7381,407.554,842.04,24.0958,410.778,726.714,-4.7049,407.178,845.523,-5.0318
208.62,725.514,23.7772,408.905,725.645,22.6806,407.547,842.056,24.084,410.776,726.714,-4.7129,407.193,845.533,-5.0342
208.602,725.511,23.767,408.915,725.639,22.6798,407.553,842.071,24.0903,410.773,726.699,-4.7121,407.239,845.771,-4.889
208.605,725.514,23.7771,408.9,725.645,22.6483,407.537,842.061,24.074,410.778,726.709,-4.7068,407.247,845.774,-4.8815
208.631,725.509,23.7797,408.911,725.64,22.6469,407.533,842.064,24.0835,410.778,726.717,-4.7102,407.264,845.805,-4.8836
208.624,725.515,23.7923,408.926,725.648,22.6551,407.536,842.077,24.0736,410.794,726.728,-4.6952,407.182,845.518,-5.0348
208.613,725.506,23.7715,408.904,725.624,22.658,407.547,842.074,24.0809,410.795,726.721,-4.6878,407.259,845.81,-4.8709
208.635,725.526,23.7808,408.93,725.676,22.7797,407.544,842.071,24.0838,410.78,726.727,-4.7184,407.258,845.794,-4.8675
208.64,725.537,23.7938,408.903,725.63,22.6621,407.541,842.067,24.0775,410.776,726.722,-4.714,407.246,845.785,-4.8941
208.645,725.534,23.7946,408.923,725.643,22.665,407.719,842.14,24.2082,410.792,726.737,-4.7124,407.242,845.79,-4.8958
208.5,725.171,23.8369,408.943,725.699,22.7732,407.574,842.082,24.112,410.789,726.727,-4.6989,407.261,845.817,-4.8834
208.508,725.197,23.8429,408.913,725.658,22.725,407.569,842.082,24.1045,410.786,726.713,-4.6961,407.251,845.789,-4.8916
208.553,725.34,23.7852,408.928,725.682,22.7772,407.584,842.092,24.0963,410.785,726.724,-4.7071,407.25,845.805,-4.8924
208.535,725.308,23.7842,408.938,725.695,22.7805,407.567,842.093,24.1004,410.771,726.711,-4.708,407.191,845.525,-5.0305
208.562,725.266,23.7486,408.931,725.691,22.7764,407.568,842.097,24.091,410.777,726.713,-4.7134,407.26,845.85,-4.867
208.578,725.446,23.8983,408.934,725.697,22.7667,407.57,842.09,24.1036,410.794,726.727,-4.695,407.264,845.832,-4.868
208.503,725.373,23.88,408.93,725.685,22.7738,407.572,842.087,24.096,410.773,726.723,-4.7053,407.176,845.525,-5.0352
208.501,725.317,23.8887,408.932,725.689,22.7715,407.553,842.077,24.0997,410.777,726.709,-4.7152,407.258,845.798,-4.8704
208.459,725.291,23.8702,408.94,725.704,22.7741,407.552,842.071,24.0935,410.759,726.724,-4.7127,407.188,845.533,-5.0233
208.464,725.272,23.8745,408.94,725.698,22.7742,407.544,842.068,24.0944,410.764,726.717,-4.7164,407.257,845.809,-4.8772
208.451,725.266,23.8694,408.927,725.686,22.7834,407.549,842.075,24.0881,410.772,726.706,-4.7096,407.259,845.816,-4.8549
208.45,725.274,23.884,408.925,725.683,22.7734,407.531,842.077,24.0774,410.775,726.72,-4.706,407.246,845.776,-4.892
208.469,725.33,23.8705,408.935,725.697,22.7751,407.533,842.072,24.0823,410.763,726.708,-4.7035,407.243,845.802,-4.8937
208.478,725.36,23.8738,408.935,725.692,22.7746,407.525,842.073,24.0846,410.767,726.707,-4.7053,407.167,845.498,-5.0453
208.389,725.089,23.979,408.933,725.677,22.7644,407.441,842.249,24.0591,410.775,726.724,-4.6961,407.261,845.806,-4.8674
208.368,725.055,23.9616,408.884,725.609,22.7786,407.436,842.24,24.0493,410.786,726.723,-4.6935,407.168,845.501,-5.056
208.382,725.079,23.988,408.959,725.703,22.8717,407.441,842.235,24.0511,410.778,726.715,-4.7065,407.251,845.781,-4.8749
208.39,725.084,23.967,408.966,725.679,22.9061,407.447,842.228,24.0478,410.78,726.717,-4.702,407.251,845.811,-4.8616
208.386,725.09,23.9714,408.897,725.604,22.5949,407.444,842.223,24.052,410.78,726.701,-4.7063,407.173,845.513,-5.0528
208.373,725.065,23.9668,408.864,725.547,22.5926,407.537,842.072,24.0819,410.785,726.714,-4.6955,407.248,845.777,-4.8772
208.402,725.085,23.9874,408.892,725.617,22.6011,407.453,842.227,24.0572,410.64,726.885,-4.8928,407.267,845.832,-4.8708
208.38,725.097,23.9653,408.868,725.769,22.6313,407.445,842.231,24.0469,410.659,726.81,-4.8756,407.243,845.791,-4.8862
208.415,725.105,23.9854,408.867,725.799,22.6834,407.45,842.221,24.0455,410.723,726.754,-4.817,407.173,845.527,-5.0508
208.379,725.075,23.973,408.903,725.728,22.6877,407.455,842.233,24.058,410.76,726.688,-4.7735,407.237,845.784,-4.9017
208.398,725.095,23.9825,408.929,725.7,22.7175,407.44,842.232,24.0577,410.811,726.618,-4.732,407.253,845.791,-4.884
208.402,725.098,23.9779,408.946,725.646,22.7096,407.457,842.251,24.0574,410.879,726.546,-4.6897,407.176,845.514,-5.0585
208.376,725.057,23.9646,408.915,725.617,22.6162,407.44,842.248,24.0561,410.91,726.466,-4.6484,407.264,845.828,-4.8679
208.399,725.07,23.9755,408.912,725.636,22.5962,407.439,842.265,24.0538,410.949,726.452,-4.6012,407.249,845.782,-4.9014
208.391,725.079,23.9731,408.916,725.63,22.5954,407.426,842.291,24.0398,410.774,726.727,-4.72,407.25,845.762,-4.8956
208.405,725.088,23.9876,408.905,725.624,22.5873,407.435,842.273,24.0527,410.792,726.717,-4.7097,407.261,845.803,-4.8891
208.407,725.083,23.983,408.914,725.62,22.5871,407.426,842.247,24.039,410.777,726.724,-4.7094,407.176,845.498,-5.0628
208.38,725.062,23.9688,408.931,725.616,22.5856,407.538,842.073,24.0777,410.772,726.713,-4.7228,407.261,845.807,-4.8799
208.401,725.074,23.9915,408.913,725.596,22.6074,407.547,842.073,24.0811,410.771,726.712,-4.7214,407.261,845.787,-4.8807
208.412,725.088,23.9946,408.965,725.617,22.7107,407.552,842.062,24.0822,410.799,726.721,-4.6967,407.181,845.508,-5.0342
208.387,725.069,23.9791,408.935,725.547,22.4779,407.552,842.044,24.0722,410.784,726.721,-4.7139,407.257,845.794,-4.8798
208.402,725.094,23.9837,408.933,725.545,22.4813,407.553,842.044,24.0486,410.783,726.716,-4.7134,407.265,845.813,-4.8692
208.391,725.076,23.9776,408.93,725.543,22.4801,407.516,842.09,24.084,410.779,726.723,-4.7053,407.243,845.778,-4.8948
208.385,725.062,23.9706,408.915,725.527,22.4169,407.489,842.124,24.0925,410.775,726.711,-4.7057,407.25,845.788,-4.8915
208.386,725.079,23.9615,408.925,725.548,22.4865,407.537,842.009,23.9768,410.768,726.711,-4.7018,407.19,845.522,-5.0223
208.378,725.069,23.9719,408.924,725.547,22.4758,407.541,842.021,23.9661,410.796,726.716,-4.7028,407.255,845.791,-4.8807
208.401,725.089,23.9765,408.978,725.418,22.4952,407.536,842.01,23.9705,410.789,726.705,-4.6964,407.181,845.514,-5.0374
208.397,725.087,23.9694,408.928,725.551,22.4835,407.55,842.025,23.9813,410.757,726.706,-4.7132,407.263,845.809,-4.8598
208.38,725.081,23.9663,408.926,725.544,22.4971,407.542,842.019,23.9781,410.769,726.721,-4.7133,407.178,845.523,-5.0236
209.212,725.55,24.9987,408.924,725.556,22.4903,407.548,842.026,23.9751,410.788,726.724,-4.7036,407.261,845.811,-4.8675
209.209,725.534,24.9983,408.924,725.553,22.4843,407.461,842.118,24.0193,410.775,726.708,-4.7098,407.247,845.773,-4.8787
209.214,725.552,25.0004,408.935,725.565,22.4797,407.544,842.032,23.9693,410.778,726.72,-4.7016,407.246,845.79,-4.8965
209.196,725.016,24.7868,408.925,725.564,22.493,407.543,842.015,23.9836,410.774,726.714,-4.7121,407.231,845.788,-4.9022
208.834,724.746,24.2,408.934,725.558,22.4884,407.558,842.029,23.9795,410.777,726.716,-4.704,407.243,845.804,-4.8907
208.819,724.733,24.1887,408.923,725.556,22.4931,407.511,842.078,24.0529,410.779,726.726,-4.6995,407.247,845.803,-4.8785
208.797,724.812,24.2894,408.933,725.572,22.4965,407.521,842.077,24.0382,410.782,726.729,-4.7008,407.258,845.797,-4.8732
208.818,724.7,24.1393,408.927,725.554,22.4855,407.538,842.036,23.9694,410.775,726.728,-4.6988,407.264,845.838,-4.8506
208.761,724.735,24.2162,408.919,725.552,22.4924,407.552,842.049,24.0157,410.782,726.718,-4.6997,407.262,845.831,-4.8491
208.789,724.626,24.0747,408.924,725.56,22.4933,407.543,842.028,23.9691,410.786,726.717,-4.7035,407.247,845.792,-4.8783
208.737,724.665,24.1389,408.939,725.545,22.4853,407.541,842.023,23.9835,410.794,726.731,-4.6793,407.182,845.522,-5.0275
208.73,724.638,24.1036,408.937,725.553,22.4901,407.54,842.02,23.9659,410.685,726.736,-4.8106,407.246,845.777,-4.8927
208.742,724.613,24.0739,408.94,725.553,22.4888,407.548,842.029,23.9855,410.778,726.711,-4.7105,407.252,845.793,-4.8815
208.721,724.566,24.0359,408.922,725.547,22.4923,407.542,842.038,23.9758,410.628,726.721,-4.8947,407.243,845.779,-4.8963
208.737,724.531,23.9988,408.925,725.544,22.4896,407.549,842.03,23.9808,410.79,726.724,-4.705,407.261,845.804,-4.8532
208.706,724.514,23.9813,408.933,725.553,22.4935,407.539,842.019,23.9692,410.788,726.716,-4.6928,407.26,845.788,-4.867
208.739,724.475,23.9423,408.934,725.539,22.4851,407.547,842.023,23.978,410.785,726.711,-4.7013,407.255,845.811,-4.8565
208.725,724.454,23.9398,408.937,725.549,22.4908,407.547,842.026,23.9768,410.68,726.662,-4.8595,407.174,845.506,-5.0458
208.729,724.459,23.9464,408.926,725.543,22.4944,407.547,842.02,23.9748,410.685,726.657,-4.8359,407.251,845.798,-4.8722
208.731,724.454,23.9408,408.946,725.54,22.4899,407.536,842.006,23.9769,410.791,726.724,-4.7074,407.258,845.797,-4.8761
208.701,724.483,23.9346,408.935,725.593,22.4414,407.546,842.017,23.9752,410.79,726.726,-4.7044,407.168,845.484,-5.0539
208.726,724.458,23.942,408.927,725.527,22.4873,407.538,842.002,23.9697,410.786,726.702,-4.7008,407.229,845.773,-4.9067
208.721,724.455,23.9415,408.941,725.533,22.4814,407.548,842.015,23.9767,410.774,726.71,-4.7223,407.265,845.794,-4.8698
208.725,724.465,23.9314,408.93,725.543,22.488,407.539,842.015,23.9724,410.782,726.705,-4.7127,407.258,845.783,-4.87
208.718,724.455,23.9419,408.935,725.55,22.4939,407.547,842.02,23.9798,410.794,726.728,-4.6941,407.253,845.792,-4.8849
208.725,724.461,23.9458,408.919,725.536,22.4852,407.544,842.031,23.9628,410.789,726.724,-4.7092,407.245,845.771,-4.8862
208.738,724.455,23.9474,408.923,725.537,22.481,407.562,842.026,23.9785,410.792,726.723,-4.6976,407.254,845.774,-4.8716
208.709,724.458,23.9373,408.942,725.564,22.4848,407.547,842.023,23.9753,410.779,726.715,-4.7004,407.242,845.791,-4.8722
208.726,724.459,23.9452,408.921,725.534,22.494,407.541,842.018,23.9683,410.799,726.727,-4.6872,407.266,845.838,-4.8524
208.72,724.467,23.9405,408.935,725.551,22.4837,407.543,842.02,23.9778,410.775,726.715,-4.7211,407.258,845.821,-4.8591
208.713,724.469,23.9418,408.932,725.547,22.4853,407.545,842.026,23.9737,410.774,726.719,-4.7101,407.27,845.85,-4.8563
208.743,724.487,23.9471,408.922,725.533,22.4848,407.545,842.032,23.97,410.773,726.722,-4.7151,407.273,845.822,-4.8469
208.515,724.457,24.0522,408.927,725.576,22.4877,407.532,842.027,23.9622,410.789,726.721,-4.6993,407.262,845.836,-4.8474
208.551,724.518,24.0914,408.923,725.552,22.4826,407.55,842.028,23.9811,410.775,726.726,-4.7114,407.171,845.51,-5.0302
208.537,724.475,24.0631,408.92,725.55,22.4756,407.534,842.025,23.9637,410.783,726.72,-4.7132,407.256,845.81,-4.8691
208.519,724.465,24.0374,408.925,725.559,22.4839,407.542,842.049,24.0319,410.793,726.728,-4.6909,407.24,845.766,-4.8937
208.503,724.441,24.0415,408.934,725.549,22.4932,407.555,842.088,24.1009,410.777,726.722,-4.6958,407.175,845.517,-5.04
208.507,724.454,24.0424,408.929,725.557,22.4827,407.548,842.027,23.9851,410.784,726.72,-4.7103,407.261,845.818,-4.8671
208.488,724.456,24.0545,408.918,725.534,22.4866,407.544,842.025,23.9725,410.792,726.728,-4.7012,407.268,845.804,-4.8508
208.535,724.466,23.999,408.923,725.543,22.4766,407.558,842.027,24.0421,410.778,726.729,-4.7027,407.179,845.505,-5.0462
208.486,724.454,24.0708,408.918,725.555,22.4877,407.564,842.018,24.0378,410.774,726.72,-4.7152,407.228,845.766,-4.8812
208.47,724.461,24.0753,408.922,725.565,22.4861,407.564,842.01,24.0398,410.78,726.727,-4.6941,407.19,845.522,-5.0174
208.476,724.417,24.0086,408.928,725.548,22.5014,407.563,841.994,24.018,410.779,726.726,-4.7001,407.267,845.81,-4.8667
208.463,724.392,23.9949,408.91,725.538,22.485,407.569,841.978,24.0156,410.761,726.707,-4.7174,407.255,845.812,-4.8663
208.44,724.404,24.005,408.93,725.553,22.4777,407.59,841.946,24.012,410.789,726.721,-4.6981,407.239,845.796,-4.8684
208.429,724.401,24.0064,408.935,725.548,22.4898,407.575,841.958,23.9613,410.783,726.716,-4.702,407.173,845.508,-5.0252
208.452,724.403,24.0075,408.919,725.658,22.5577,407.544,842.152,24.1539,410.771,726.709,-4.7006,407.251,845.79,-4.8659
208.457,724.475,24.0492,408.929,725.568,22.4862,407.546,842.132,24.1459,410.77,726.709,-4.7103,407.256,845.802,-4.874
208.502,724.488,24.0493,408.922,725.551,22.4878,407.553,842.13,24.1583,410.761,726.709,-4.7189,407.182,845.523,-5.0307
208.66,724.343,23.8338,408.936,725.63,22.5833,407.554,842.112,24.1539,410.78,726.711,-4.7106,407.176,845.514,-5.0271
208.668,724.35,23.82,408.957,725.609,22.5842,407.546,842.015,23.9764,410.775,726.717,-4.7104,407.173,845.511,-5.0437
208.649,724.338,23.8187,408.945,725.544,22.5635,407.553,842.019,23.9826,410.766,726.712,-4.7146,407.238,845.766,-4.8885
208.662,724.342,23.8097,408.969,725.525,22.5482,407.546,842.028,23.9661,410.776,726.715,-4.719,407.252,845.796,-4.8734
208.666,724.335,23.7976,408.967,725.481,22.5408,407.552,842.108,24.115,410.783,726.724,-4.7094,407.247,845.771,-4.88
208.649,724.325,23.7964,408.986,725.473,22.5367,407.559,842.119,24.1289,410.793,726.722,-4.6931,407.257,845.789,-4.8814
208.648,724.339,23.7961,408.972,725.466,22.512,407.55,842.103,24.1301,410.797,726.722,-4.7037,407.261,845.802,-4.8617
208.654,724.334,23.7901,408.983,725.409,22.4827,407.54,842.106,24.1204,410.775,726.712,-4.7141,407.247,845.784,-4.8878
208.656,724.331,23.7978,408.989,725.341,22.4666,407.544,842.159,24.2436,410.781,726.708,-4.7117,407.191,845.533,-5.0355
208.661,724.342,23.7864,408.982,725.377,22.4535,407.53,842.162,24.2083,410.792,726.716,-4.7174,407.192,845.539,-5.0347
208.654,724.339,23.7951,409.036,725.22,22.401,407.537,842.171,24.2178,410.794,726.723,-4.7061,407.239,845.772,-4.8953
208.657,724.331,23.7867,408.976,725.374,22.4407,407.537,842.164,24.2184,410.783,726.724,-4.723,407.249,845.782,-4.8853
208.652,724.333,23.7887,408.938,725.541,22.4952,407.533,842.163,24.1977,410.776,726.714,-4.7221,407.248,845.787,-4.8693
208.652,724.336,23.8058,408.917,725.535,22.4918,407.561,842.135,24.2028,410.782,726.729,-4.7143,407.251,845.796,-4.8713
208.648,724.339,23.7981,408.918,725.555,22.479,407.556,842.137,24.2169,410.778,726.715,-4.7192,407.265,845.798,-4.8741
208.661,724.314,23.7946,408.932,725.546,22.4925,407.556,842.143,24.2166,410.795,726.716,-4.6991,407.25,845.806,-4.8723
208.656,724.337,23.7974,408.935,725.545,22.4771,407.553,842.155,24.2271,410.782,726.722,-4.7093,407.254,845.794,-4.8623
208.672,724.354,23.8022,408.923,725.536,22.4841,407.549,842.157,24.2247,410.78,726.721,-4.7101,407.259,845.818,-4.8548
208.654,724.338,23.8026,408.936,725.548,22.4904,407.543,842.151,24.2333,410.782,726.709,-4.7149,407.191,845.537,-5.0137
208.66,724.336,23.807,408.924,725.544,22.4751,407.54,842.153,24.2231,410.772,726.72,-4.7129,407.182,845.51,-5.0329
208.662,724.338,23.7981,408.932,725.554,22.4765,407.553,842.171,24.2372,410.781,726.708,-4.7021,407.243,845.792,-4.868
208.643,724.335,23.7977,408.924,725.566,22.4872,407.545,842.161,24.235,410.762,726.712,-4.7112,407.245,845.794,-4.8614
208.657,724.336,23.7968,408.91,725.544,22.4946,407.535,842.155,24.2289,410.77,726.719,-4.7167,407.246,845.791,-4.8768
208.643,724.335,23.7971,408.908,725.544,22.4805,407.538,842.152,24.2414,410.773,726.71,-4.7094,407.175,845.521,-5.0351
208.655,724.341,23.8026,408.933,725.557,22.4859,407.547,842.166,24.2208,410.78,726.718,-4.7085,407.252,845.811,-4.8643
208.483,724.414,23.855,408.932,725.557,22.4931,407.541,842.161,24.2449,410.779,726.722,-4.7009,407.262,845.789,-4.8637
208.494,724.366,23.8147,408.922,725.54,22.4952,407.544,842.171,24.2356,410.772,726.72,-4.7109,407.274,845.816,-4.8504
208.52,724.356,23.8075,408.929,725.549,22.4938,407.552,842.161,24.2297,410.773,726.727,-4.7096,407.179,845.507,-5.0405
208.538,724.341,23.7887,408.922,725.55,22.478,407.536,842.162,24.2323,410.779,726.726,-4.717,407.237,845.797,-4.8787
208.531,724.347,23.7994,408.932,725.559,22.4839,407.556,842.168,24.2346,410.786,726.729,-4.6941,407.243,845.782,-4.8791
208.524,724.347,23.7915,408.92,725.572,22.494,407.556,842.168,24.2331,410.781,726.734,-4.7112,407.25,845.786,-4.8778
208.532,724.36,23.8043,408.936,725.56,22.49,407.552,842.166,24.2356,410.789,726.724,-4.6971,407.27,845.821,-4.8527
208.52,724.357,23.8053,408.928,725.549,22.4756,407.557,842.164,24.2342,410.771,726.712,-4.7126,407.188,845.535,-5.0282
208.535,724.331,23.8096,408.919,725.555,22.4806,407.55,842.163,24.23,410.785,726.721,-4.7167,407.245,845.797,-4.8699
208.509,724.367,23.8016,408.944,725.558,22.5008,407.551,842.162,24.2407,410.778,726.713,-4.7166,407.273,845.844,-4.846
208.506,724.367,23.8053,408.935,725.548,22.4822,407.532,842.077,24.0858,410.776,726.718,-4.7137,407.237,845.791,-4.8902
208.393,724.38,23.8901,408.924,725.54,22.4884,407.543,842.147,24.2044,410.805,726.724,-4.7085,407.256,845.797,-4.8735
208.388,724.382,23.8864,408.939,725.549,22.4713,407.54,842.135,24.1992,410.783,726.721,-4.7055,407.258,845.774,-4.8831
208.38,724.371,23.8757,408.938,725.55,22.4887,407.548,842.145,24.2116,410.77,726.713,-4.7098,407.253,845.789,-4.8835
208.388,724.385,23.8791,408.921,725.551,22.4867,407.552,842.145,24.2044,410.778,726.727,-4.7185,407.267,845.824,-4.8608
208.376,724.38,23.8826,408.946,725.566,22.4937,407.542,842.139,24.1997,410.796,726.728,-4.7128,407.261,845.805,-4.8713
208.352,724.363,23.8789,408.922,725.587,22.6082,407.545,842.145,24.197,410.783,726.722,-4.7072,407.18,845.506,-5.0371
208.359,724.364,23.8984,408.936,725.597,22.6061,407.553,842.147,24.2106,410.788,726.718,-4.7068,407.262,845.799,-4.8721
208.356,724.366,23.9064,408.936,725.6,22.6084,407.552,842.148,24.2181,410.788,726.724,-4.7112,407.243,845.775,-4.8911
208.341,724.371,23.9129,408.928,725.707,22.728,407.553,842.137,24.2337,410.78,726.729,-4.7111,407.244,845.775,-4.8828
208.333,724.371,23.9082,408.94,725.673,22.7232,407.54,842.147,24.2198,410.795,726.722,-4.7104,407.248,845.773,-4.8823
208.333,724.379,23.9288,408.942,725.663,22.7232,407.552,842.154,24.2274,410.789,726.724,-4.7146,407.247,845.791,-4.8749
208.332,724.375,23.9355,408.949,725.653,22.7237,407.555,842.154,24.2292,410.788,726.717,-4.6945,407.258,845.812,-4.8563
208.325,724.404,23.9408,408.937,725.68,22.71,407.531,842.147,24.2293,410.781,726.726,-4.7027,407.166,845.494,-5.0325
208.326,724.396,23.9401,408.925,725.668,22.718,407.546,842.156,24.2332,410.78,726.726,-4.7155,407.165,845.487,-5.0548
208.305,724.395,23.9489,408.929,725.668,22.7215,407.544,842.154,24.2294,410.778,726.723,-4.709,407.248,845.791,-4.8721
208.313,724.401,23.9545,408.933,725.676,22.7384,407.547,842.161,24.2363,410.776,726.719,-4.7131,407.238,845.779,-4.891
208.297,724.396,23.9487,408.922,725.679,22.7492,407.548,842.161,24.2349,410.797,726.73,-4.703,407.252,845.794,-4.8727
208.299,724.377,23.9508,408.927,725.687,22.7479,407.553,842.171,24.2304,410.78,726.719,-4.7119,407.258,845.805,-4.8692
208.3,724.398,23.9544,408.919,725.678,22.7575,407.553,842.164,24.2339,410.776,726.732,-4.7103,407.257,845.8,-4.8549
208.298,724.399,23.9415,408.934,725.69,22.7718,407.549,842.156,24.2348,410.789,726.725,-4.7008,407.266,845.821,-4.8647
208.303,724.39,23.9523,408.933,725.691,22.7711,407.546,842.166,24.233,410.783,726.728,-4.7039,407.178,845.513,-5.0359
208.301,724.391,23.9409,408.934,725.701,22.7843,407.555,842.166,24.2562,410.792,726.728,-4.7006,407.269,845.828,-4.8632
208.311,724.41,23.9591,408.922,725.7,22.7722,407.548,842.153,24.2362,410.8,726.737,-4.6995,407.169,845.512,-5.0377
208.294,724.388,23.9511,408.928,725.702,22.7774,407.552,842.162,24.2403,410.774,726.727,-4.7118,407.18,845.516,-5.036
208.307,724.395,23.9495,408.928,725.691,22.7783,407.544,842.164,24.226,410.779,726.726,-4.7071,407.264,845.82,-4.8605
208.303,724.384,23.9504,408.921,725.695,22.7733,407.561,842.168,24.2338,410.78,726.735,-4.7063,407.183,845.533,-5.0338
208.298,724.399,23.957,408.928,725.698,22.7641,407.554,842.16,24.2403,410.781,726.727,-4.7165,407.243,845.773,-4.8979
208.307,724.391,23.9484,408.93,725.695,22.7724,407.544,842.165,24.2282,410.783,726.715,-4.7133,407.246,845.785,-4.8684
208.306,724.399,23.9501,408.927,725.681,22.7779,407.547,842.167,24.2361,410.796,726.721,-4.7,407.177,845.516,-5.0375
